Time - Plot 0,Intensity,Temperature
04:41.007278,-3.75367,39.7474
04:41.016207,-3.87924,39.743
04:41.073884,-3.83186,39.7553
04:41.083963,-3.75864,39.7415
04:41.092970,-3.74672,39.751
04:41.102009,-3.74489,39.745
04:41.111987,-3.6906,39.747
04:41.120996,-3.52105,39.7603
04:41.132002,-3.2572,39.7496
04:41.189184,-3.59976,39.7684
04:41.198291,-3.6521,39.7521
04:41.207299,-3.53752,39.762
04:41.216779,-3.36624,39.7581
04:41.226790,-3.19654,39.7564
04:41.284818,-3.17637,39.7553
04:41.293879,-3.78196,39.7563
04:41.303110,-3.68334,39.76
04:41.312147,-3.46901,39.7564
04:41.321188,-3.24968,39.7629
04:41.332062,-3.27453,39.7616
04:41.390003,-3.49646,39.7715
04:41.399009,-3.81657,39.7598
04:41.408227,-3.63627,39.7697
04:41.417645,-3.53398,39.7578
04:41.427215,-3.64978,39.7587
04:41.437387,-3.81412,39.7671
04:41.494472,-3.72941,39.7654
04:41.504482,-3.5158,39.7762
04:41.513491,-3.54395,39.7665
04:41.522493,-3.78047,39.7768
04:41.532496,-3.88531,39.7651
04:41.591295,-3.82733,39.7735
04:41.600270,-3.52911,39.7693
04:41.609275,-3.61807,39.7766
04:41.619281,-3.81917,39.7749
04:41.628285,-3.72087,39.7718
04:41.638579,-3.45103,39.7776
04:41.696782,-3.47402,39.7732
04:41.705934,-3.6217,39.781
04:41.714945,-3.66818,39.7722
04:41.723986,-3.64623,39.7805
04:41.734016,-3.63901,39.7776
04:41.792887,-3.54526,39.7875
04:41.802149,-3.68795,39.7762
04:41.812159,-3.65019,39.781
04:41.821308,-3.61097,39.7889
04:41.831316,-3.6693,39.7787
04:41.841882,-3.69554,39.7887
04:41.898882,-3.61527,39.7795
04:41.909111,-3.43219,39.7898
04:41.918115,-3.65694,39.7841
04:41.927098,-3.84336,39.7816
04:41.936654,-3.76709,39.79
04:41.947004,-3.55262,39.781
04:42.004931,-3.76733,39.7949
04:42.013841,-3.70007,39.7851
04:42.022900,-3.47211,39.7939
04:42.032875,-3.18347,39.7884
04:42.043223,-2.99419,39.7916
04:42.100452,-2.73926,39.7892
04:42.110225,-3.12193,39.7946
04:42.119231,-2.90391,39.7962
04:42.128215,-2.74033,39.7943
04:42.137808,-2.55547,39.8012
04:42.148805,-2.71313,39.7932
04:42.206954,-2.84845,39.7993
04:42.216087,-2.53933,39.7971
04:42.225317,-2.08881,39.8048
04:42.233918,-1.83329,39.7962
04:42.243945,-2.04281,39.7989
04:42.302541,-2.50703,39.8062
04:42.311586,-2.03335,39.8038
04:42.320611,-1.44512,39.8105
04:42.330345,-1.48043,39.8028
04:42.338938,-2.12473,39.8166
04:42.349875,-2.55328,39.8032
04:42.407607,-2.71969,39.8094
04:42.416411,-1.68731,39.8026
04:42.425496,-1.8812,39.8095
04:42.435103,-2.39941,39.8097
04:42.444208,-2.77483,39.8094
04:42.455414,-2.76486,39.815
04:42.512986,-2.54721,39.8101
04:42.521504,-2.23358,39.8169
04:42.531520,-2.51604,39.8108
04:42.540753,-2.47646,39.8153
04:42.549734,-2.12605,39.813
04:42.608110,-1.93602,39.8226
04:42.618363,-1.79389,39.8158
04:42.627368,-2.03164,39.816
04:42.636453,-2.17931,39.8208
04:42.646443,-1.96154,39.8164
04:42.705106,-1.79024,39.824
04:42.713898,-1.81672,39.8185
04:42.723471,-2.17027,39.8248
04:42.732450,-2.20495,39.8178
04:42.741932,-1.85575,39.8254
04:42.751118,-1.76645,39.8247
04:42.809133,-1.73589,39.8253
04:42.819395,-2.30915,39.8257
04:42.828411,-1.9652,39.8202
04:42.837883,-1.97057,39.8347
04:42.846947,-1.95732,39.8238
04:42.856990,-1.84604,39.8307
04:42.916193,-1.69569,39.8258
04:42.925375,-2.13224,39.8357
04:42.934566,-1.95307,39.8287
04:42.943053,-1.71161,39.8296
04:42.953025,-1.51392,39.836
04:42.963257,-1.36024,39.8261
04:43.021163,-2.03341,39.8336
04:43.030148,-1.77294,39.8329
04:43.039701,-1.73125,39.8435
04:43.048838,-1.69491,39.8266
04:43.106536,-1.54017,39.8402
04:43.120788,-2.45444,39.8317
04:43.129815,-2.19371,39.8372
04:43.139355,-1.61565,39.8518
04:43.148300,-1.28656,39.8417
04:43.158300,-1.21784,39.8466
04:43.217376,-1.36028,39.8349
04:43.226470,-1.50102,39.8472
04:43.234483,-1.31331,39.8448
04:43.244736,-1.46715,39.8446
04:43.253711,-1.80748,39.8489
04:43.263902,-2.17848,39.8406
04:43.322212,-2.27686,39.8535
04:43.331244,-1.32779,39.8488
04:43.340720,-1.73926,39.8545
04:43.349525,-2.2093,39.8463
04:43.358789,-2.44106,39.8565
04:43.369185,-2.3113,39.8537
04:43.427413,-1.43883,39.8546
04:43.436122,-1.77187,39.8599
04:43.446139,-2.07842,39.8536
04:43.455115,-2.13345,39.8613
04:43.465082,-2.18291,39.8528
04:43.522861,-2.28322,39.8631
04:43.533114,-1.84613,39.8563
04:43.541610,-2.22506,39.864
04:43.551161,-2.37005,39.86
04:43.560138,-2.24855,39.8606
04:43.570110,-1.8955,39.8609
04:43.628927,-1.77697,39.8647
04:43.638144,-2.29006,39.8736
04:43.647348,-2.2176,39.8588
04:43.656326,-1.63929,39.8786
04:43.666297,-1.72669,39.8623
04:43.724157,-1.96948,39.8701
04:43.734459,-2.01131,39.8617
04:43.743018,-2.08145,39.8688
04:43.752180,-2.15074,39.8735
04:43.762619,-1.84341,39.8718
04:43.771884,-1.41869,39.8755
04:43.830307,-1.07889,39.872
04:43.840189,-2.34069,39.8884
04:43.849159,-2.23191,39.8715
04:43.858325,-1.74728,39.8823
04:43.867558,-1.34793,39.874
04:43.926229,-1.24137,39.8788
04:43.936078,-2.47131,39.8841
04:43.945673,-2.05374,39.8809
04:43.955647,-1.56305,39.8875
04:43.964621,-1.29451,39.8804
04:43.974593,-1.44686,39.8807
04:44.032313,-1.71254,39.8828
04:44.042232,-1.59151,39.8871
04:44.051206,-1.12277,39.8835
04:44.060287,-1.32875,39.8886
04:44.069325,-1.65394,39.8911
04:44.079802,-1.73319,39.883
04:44.137786,-1.73023,39.8911
04:44.146830,-1.41676,39.8907
04:44.155890,-1.29878,39.9003
04:44.165984,-1.33919,39.8942
04:44.174986,-1.3581,39.8992
04:44.233969,-1.3979,39.8926
04:44.242971,-1.33722,39.8996
04:44.252949,-1.4862,39.8986
04:44.261893,-1.39697,39.898
04:44.271864,-1.33519,39.9076
04:44.282264,-1.2167,39.8948
04:44.339956,-1.42594,39.914
04:44.349014,-1.83247,39.8962
04:44.359020,-1.36421,39.9079
04:44.368037,-0.758906,39.9009
04:44.377059,-0.827997,39.9061
04:44.435979,-1.32868,39.9055
04:44.445153,-1.2708,39.907
04:44.455188,-1.08818,39.9159
04:44.464687,-1.12823,39.9078
04:44.473815,-1.37354,39.9095
04:44.483832,-1.53567,39.9032
04:44.541165,-1.38414,39.919
04:44.550555,-1.35159,39.9092
04:44.559245,-1.27396,39.9184
04:44.569416,-1.12498,39.9162
04:44.578318,-1.23271,39.9181
04:44.588633,-1.22349,39.9225
04:44.646210,-1.1538,39.9196
04:44.655525,-1.11252,39.9287
04:44.664455,-1.41137,39.9175
04:44.673697,-1.52003,39.9261
04:44.683708,-1.24111,39.9197
04:44.693898,-1.12528,39.9273
04:44.752327,-1.54122,39.9286
04:44.761333,-1.77587,39.9262
04:44.771312,-1.40917,39.9271
04:44.780289,-0.847436,39.9243
04:44.790293,-0.676526,39.9303
04:44.848200,-0.807727,39.9281
04:44.857304,-1.37564,39.9319
04:44.867312,-1.07057,39.9297
04:44.876399,-0.692374,39.9389
04:44.885435,-0.516911,39.9311
04:44.895998,-0.582933,39.9327
04:44.953868,-0.743973,39.9377
04:44.963049,-0.814935,39.9346
04:44.972158,-0.674327,39.9452
04:44.982414,-0.569067,39.94
04:44.991385,-0.473702,39.9418
04:45.049252,-0.477077,39.9404
04:45.059282,-0.65294,39.9473
04:45.069128,-0.656916,39.9425
04:45.078132,-0.562029,39.9419
04:45.088275,-0.540157,39.9476
04:45.098505,-0.543083,39.9443
04:45.155795,-0.663946,39.952
04:45.165009,-0.611401,39.9433
04:45.173867,-0.559325,39.9486
04:45.183470,-0.541613,39.9484
04:45.192597,-0.597104,39.9535
04:45.202736,-0.630427,39.9512
04:45.261258,-0.804042,39.9588
04:45.270161,-0.591934,39.9585
04:45.280205,-0.675344,39.9545
04:45.290097,-0.776521,39.9638
04:45.300070,-0.934513,39.9555
04:45.358098,-0.954564,39.9619
04:45.367134,-0.652196,39.9534
04:45.377139,-0.67766,39.9658
04:45.386194,-0.798499,39.9667
04:45.396200,-0.960668,39.9617
04:45.406470,-1.08018,39.9719
04:45.463478,-0.995297,39.9634
04:45.472677,-0.646499,39.976
04:45.482714,-0.737258,39.9659
04:45.491689,-0.821034,39.9734
04:45.501648,-0.735887,39.9622
04:45.558228,-0.53064,39.9778
04:45.568486,-0.51896,39.9718
04:45.577737,-0.574773,39.9709
04:45.586919,-0.600854,39.9738
04:45.596571,-0.562597,39.971
04:45.606756,-0.575582,39.9787
04:45.664033,-0.561694,39.9755
04:45.672641,-0.699909,39.9839
04:45.682911,-0.703041,39.9733
04:45.691887,-0.677098,39.9822
04:45.701860,-0.679531,39.9772
04:45.760386,-0.713397,39.9867
04:45.771302,-0.716863,39.9847
04:45.780415,-0.685687,39.9819
04:45.790974,-0.676287,39.9969
04:45.800266,-0.690806,39.9804
04:45.810281,-0.77015,39.9919
04:45.868053,-0.709373,39.9866
04:45.877260,-0.71988,39.9948
04:45.886277,-0.75493,39.9885
04:45.896509,-0.753213,39.9922
04:45.905520,-0.793802,39.9999
04:45.915499,-0.864115,39.9871
04:45.973504,-0.924993,40.0021
04:45.982585,-0.830163,39.9905
04:45.991600,-0.872097,39.9965
04:46.001734,-1.13732,39.9923
04:46.059307,-1.4192,39.9989
04:46.077586,-0.964915,40.0018
04:46.087526,-1.00093,40.0028
04:46.096531,-1.19082,40.0027
04:46.105750,-1.19495,40.0084
04:46.116728,-1.39161,40.0028
04:46.173954,-1.29748,40.018
04:46.183071,-1.44216,40.0054
04:46.193092,-1.66309,40.0134
04:46.202081,-1.81813,40.0079
04:46.212049,-1.52565,40.0136
04:46.270960,-1.22962,40.0143
04:46.280430,-1.74376,40.0123
04:46.289198,-1.75404,40.0178
04:46.298314,-1.54556,40.0098
04:46.308297,-1.18205,40.0137
04:46.318486,-0.930946,40.0123
04:46.376459,-0.884217,40.0213
04:46.385766,-1.25946,40.0205
04:46.394285,-0.945723,40.0183
04:46.404471,-0.81188,40.0226
04:46.413617,-0.870382,40.0187
04:46.472744,-0.954308,40.026
04:46.481946,-0.942087,40.0217
04:46.490969,-0.869165,40.027
04:46.499946,-0.854605,40.021
04:46.509912,-0.932538,40.0301
04:46.520257,-1.11799,40.0263
04:46.577845,-1.32258,40.0377
04:46.586831,-1.12343,40.0332
04:46.595948,-1.35003,40.0283
04:46.605920,-1.29758,40.0346
04:46.614968,-1.3971,40.0295
04:46.625424,-1.71416,40.038
04:46.682792,-1.88962,40.0354
04:46.693030,-1.38708,40.0389
04:46.701519,-1.23205,40.0327
04:46.711201,-1.30229,40.0392
04:46.721206,-1.70887,40.0398
04:46.779101,-1.50699,40.0438
04:46.789326,-1.38037,40.0483
04:46.798302,-1.6413,40.0385
04:46.808370,-1.64249,40.0492
04:46.818116,-1.60703,40.0416
04:46.827301,-1.33239,40.0483
04:46.885273,-1.12479,40.0421
04:46.893966,-2.41812,40.0545
04:46.903557,-2.2654,40.0496
04:46.913243,-2.08021,40.0475
04:46.923053,-2.0486,40.0596
04:46.980961,-1.80115,40.0532
04:46.991325,-2.63491,40.0626
04:47.000570,-2.38247,40.0537
04:47.009695,-1.82347,40.0609
04:47.018926,-1.48187,40.0573
04:47.029405,-1.30288,40.059
04:47.087558,-1.7006,40.064
04:47.096375,-1.3734,40.0588
04:47.105448,-1.12541,40.0657
04:47.115211,-0.973682,40.0599
04:47.124252,-1.30977,40.0593
04:47.183338,-1.95746,40.0581
04:47.192529,-1.24794,40.0685
04:47.201514,-0.966016,40.0593
04:47.210528,-1.06842,40.0717
04:47.220725,-1.49543,40.066
04:47.231167,-2.10054,40.063
04:47.288551,-2.40652,40.0757
04:47.297766,-0.856199,40.0707
04:47.306782,-0.894777,40.0778
04:47.316756,-1.09735,40.0713
04:47.325842,-1.31751,40.0798
04:47.336871,-1.65594,40.0693
04:47.394848,-0.909194,40.0828
04:47.403934,-0.990707,40.0826
04:47.413174,-1.09054,40.0762
04:47.422180,-1.46544,40.0844
04:47.432161,-1.74914,40.0787
04:47.490148,-1.56743,40.0898
04:47.499366,-1.30803,40.0832
04:47.508413,-1.75624,40.0886
04:47.518500,-1.57362,40.0836
04:47.528502,-1.16192,40.0878
04:47.539118,-1.31342,40.0897
04:47.596766,-1.23023,40.0866
04:47.605925,-1.41792,40.0966
04:47.614947,-1.52186,40.0835
04:47.624931,-1.26027,40.0961
04:47.633877,-1.30387,40.0849
04:47.644454,-1.44837,40.0973
04:47.702559,-1.2356,40.0872
04:47.711712,-1.16695,40.0958
04:47.720722,-1.24478,40.0979
04:47.730441,-1.29826,40.0948
04:47.740011,-1.10976,40.1058
04:47.798197,-0.88844,40.1004
04:47.807421,-1.03999,40.1087
04:47.816435,-1.07062,40.1014
04:47.826089,-1.23066,40.1101
04:47.835070,-1.24085,40.1015
04:47.845558,-1.16115,40.1092
04:47.903588,-1.18973,40.1061
04:47.912281,-1.34582,40.1067
04:47.922283,-1.37722,40.1126
04:47.931433,-1.22305,40.1071
04:47.941000,-0.901776,40.118
04:47.951494,-1.21123,40.1022
04:48.008755,-1.44356,40.1144
04:48.017815,-1.2413,40.1098
04:48.026871,-1.23833,40.1197
04:48.035881,-1.34146,40.1132
04:48.045407,-1.41676,40.1148
04:48.056622,-1.62338,40.1223
04:48.113615,-1.70247,40.1197
04:48.122610,-1.5435,40.128
04:48.132634,-1.4914,40.1187
04:48.141900,-1.41693,40.1272
04:48.199218,-1.42867,40.1183
04:48.209488,-1.19766,40.1253
04:48.218473,-1.38853,40.1184
04:48.227794,-1.74387,40.128
04:48.238039,-1.97067,40.1273
04:48.247109,-2.21651,40.1253
04:48.257327,-2.55072,40.1356
04:48.315272,-1.78348,40.1319
04:48.324232,-2.08747,40.1375
04:48.333201,-2.50899,40.1275
04:48.343429,-2.50509,40.1372
04:48.352730,-2.15437,40.1265
04:48.409525,-1.71194,40.1332
04:48.420161,-1.98292,40.1329
04:48.429171,-2.25009,40.1365
04:48.439262,-2.20275,40.1383
04:48.448178,-2.16225,40.135
04:48.458181,-2.35999,40.1482
04:48.516152,-2.44843,40.137
04:48.526490,-2.60188,40.1467
04:48.535307,-2.41971,40.1389
04:48.545274,-2.4943,40.1441
04:48.553794,-2.47244,40.1432
04:48.611267,-2.64049,40.1438
04:48.622134,-2.60676,40.1493
04:48.631117,-2.6327,40.1455
04:48.641089,-2.53843,40.1541
04:48.650476,-2.44691,40.1427
04:48.659469,-2.31134,40.1541
04:48.717104,-2.77599,40.1505
04:48.727528,-2.56267,40.1582
04:48.736507,-2.36476,40.1531
04:48.745997,-2.16896,40.1587
04:48.755083,-2.1522,40.1578
04:48.765481,-2.28307,40.1595
04:48.823236,-2.35151,40.1627
04:48.832263,-2.22693,40.159
04:48.841815,-2.36933,40.1636
04:48.851693,-2.39954,40.1607
04:48.860669,-2.52787,40.1656
04:48.919231,-2.28067,40.1615
04:48.928389,-2.30508,40.1697
04:48.937596,-2.48165,40.1685
04:48.946630,-2.53958,40.1627
04:48.955874,-2.5165,40.1748
04:48.965134,-2.77742,40.165
04:49.021768,-2.48154,40.1686
04:49.033209,-2.68328,40.1679
04:49.041765,-2.54799,40.1728
04:49.051775,-2.834,40.1669
04:49.060750,-3.10307,40.1793
04:49.070693,-3.04432,40.1746
04:49.127826,-2.33704,40.1713
04:49.138142,-2.64005,40.1781
04:49.147241,-2.83638,40.172
04:49.156219,-2.86594,40.1856
04:49.166046,-2.72024,40.1797
04:49.222779,-2.7688,40.1829
04:49.232984,-2.83144,40.1834
04:49.242564,-2.95484,40.1849
04:49.252533,-2.60725,40.1806
04:49.261616,-2.255,40.1876
04:49.271678,-2.28224,40.1881
04:49.328441,-2.75602,40.1851
04:49.339667,-2.65271,40.1923
04:49.349258,-2.42391,40.1924
04:49.358186,-2.34058,40.1989
04:49.367162,-2.45106,40.1872
04:49.425075,-2.89233,40.1943
04:49.435058,-2.70853,40.1872
04:49.444605,-2.52281,40.1989
04:49.453581,-2.2489,40.1951
04:49.463064,-1.94743,40.1976
04:49.521031,-2.07935,40.1981
04:49.536782,-2.07644,40.1966
04:49.546384,-2.22844,40.1968
04:49.555241,-2.53611,40.2069
04:49.565040,-2.55401,40.1974
04:49.622305,-2.51417,40.21
04:49.637560,-2.64564,40.2089
04:49.646766,-2.38376,40.2086
04:49.656790,-1.77942,40.2104
04:49.665726,-1.76315,40.2053
04:49.675246,-1.97689,40.2152
04:49.732094,-1.92798,40.206
04:49.743445,-1.64737,40.214
04:49.752388,-1.705,40.2106
04:49.761399,-2.01789,40.2153
04:49.771373,-2.10448,40.2152
04:49.781343,-2.33038,40.2102
04:49.838295,-1.89019,40.2173
04:49.848656,-1.64406,40.2123
04:49.858441,-1.73842,40.2238
04:49.867459,-2.02719,40.213
04:49.876422,-2.34533,40.2179
04:49.933910,-1.9663,40.2134
04:49.944510,-2.08214,40.2239
04:49.953099,-2.19974,40.2263
04:49.963546,-2.30863,40.2219
04:49.972637,-2.28844,40.2293
04:49.982598,-1.91555,40.2212
04:50.039756,-2.17812,40.2285
04:50.051205,-2.22013,40.2217
04:50.060174,-2.33631,40.2292
04:50.069159,-2.15181,40.2236
04:50.079462,-2.02012,40.2334
04:50.136722,-2.62591,40.2351
04:50.146910,-2.80729,40.2328
04:50.155882,-2.64053,40.2352
04:50.164831,-2.47508,40.2322
04:50.174974,-2.23923,40.2429
04:50.232492,-2.27033,40.2291
04:50.246216,-3.28931,40.2415
04:50.255184,-2.81973,40.2444
04:50.265159,-2.3495,40.2365
04:50.274136,-2.19923,40.2479
04:50.283107,-2.57736,40.2373
04:50.340214,-2.92696,40.2461
04:50.351240,-2.63622,40.2369
04:50.361184,-2.66032,40.2505
04:50.369825,-2.95756,40.2431
04:50.379786,-3.28373,40.2459
04:50.389728,-3.37672,40.2498
04:50.447137,-3.06878,40.2428
04:50.457935,-3.24292,40.2567
04:50.466914,-3.11781,40.2465
04:50.476888,-3.19042,40.2533
04:50.486209,-3.16877,40.2461
04:50.543190,-2.74068,40.2568
04:50.553362,-2.96069,40.2467
04:50.562224,-3.26778,40.253
04:50.571214,-3.44544,40.2557
04:50.581441,-3.43551,40.2546
04:50.638128,-3.21188,40.2607
04:50.655077,-3.35428,40.2568
04:50.664446,-3.28371,40.2595
04:50.673459,-3.28996,40.2636
04:50.682422,-3.29952,40.2559
04:50.693331,-3.39235,40.2624
04:50.749786,-3.50778,40.2621
04:50.760962,-3.44908,40.2673
04:50.769936,-3.48312,40.2598
04:50.779909,-3.47861,40.2644
04:50.789003,-3.348,40.2654
04:50.846022,-3.53408,40.2627
04:50.856259,-3.47023,40.2692
04:50.866236,-3.37952,40.2651
04:50.875212,-3.52187,40.2771
04:50.885055,-3.58349,40.2651
04:50.894339,-3.62102,40.2748
04:50.952106,-3.50759,40.2691
04:50.961197,-3.50639,40.272
04:50.971056,-3.58272,40.2751
04:50.981183,-3.55799,40.2761
04:50.989421,-3.50678,40.2717
04:50.999833,-3.55489,40.2727
04:51.056932,-3.54535,40.2834
04:51.067241,-3.51808,40.2775
04:51.077082,-3.4997,40.2817
04:51.086053,-3.51008,40.2721
04:51.096122,-3.54871,40.2831
04:51.153098,-3.57572,40.28
04:51.162718,-3.633,40.288
04:51.172728,-3.66639,40.2892
04:51.181330,-3.74299,40.2897
04:51.191301,-3.68773,40.295
04:51.200635,-3.67654,40.2825
04:51.258381,-3.58277,40.2893
04:51.268704,-3.54498,40.2842
04:51.278538,-3.58069,40.2924
04:51.287521,-3.57533,40.2905
04:51.296491,-3.65366,40.2925
04:51.353030,-3.38645,40.2993
04:51.364007,-3.43979,40.2908
04:51.373991,-3.61917,40.2947
04:51.382955,-3.74972,40.2957
04:51.391899,-3.74773,40.3035
04:51.402362,-3.62109,40.2874
04:51.459921,-3.62709,40.3017
04:51.470237,-3.66601,40.2962
04:51.479142,-3.52466,40.3008
04:51.489121,-3.52392,40.3001
04:51.499319,-3.55227,40.2924
04:51.555241,-3.48828,40.312
04:51.566284,-3.71489,40.3048
04:51.575318,-3.7775,40.3145
04:51.585340,-3.74271,40.3018
04:51.594299,-3.66353,40.3109
04:51.603273,-3.32182,40.302
04:51.660994,-3.98272,40.3091
04:51.671434,-3.80693,40.3087
04:51.680379,-3.35416,40.313
04:51.690266,-3.14292,40.3154
04:51.699275,-3.1041,40.3076
04:51.708241,-3.20116,40.3204
04:51.766101,-3.55112,40.3111
04:51.776307,-3.53002,40.3264
04:51.785285,-3.43112,40.3133
04:51.795259,-3.39927,40.3247
04:51.805155,-3.54246,40.3187
04:51.861288,-3.84258,40.3165
04:51.872562,-3.48004,40.3185
04:51.881537,-3.20401,40.32
04:51.890513,-3.47678,40.3257
04:51.900573,-3.63552,40.3207
04:51.909551,-3.76368,40.3287
04:51.968073,-3.57959,40.3169
04:51.977183,-3.61852,40.327
04:51.986195,-3.58989,40.3243
04:51.996424,-3.65263,40.3306
04:52.005390,-3.78079,40.328
04:52.063341,-3.76898,40.3287
04:52.072505,-3.49504,40.3323
04:52.082482,-3.3267,40.3285
04:52.091579,-3.69978,40.3406
04:52.100587,-3.93885,40.3291
04:52.110593,-3.98353,40.3341
04:52.166667,-3.7566,40.3273
04:52.176901,-3.75956,40.3404
04:52.186872,-3.70818,40.333
04:52.195848,-3.73229,40.3451
04:52.204856,-3.77638,40.3381
04:52.214938,-3.78314,40.3381
04:52.271518,-3.58825,40.3497
04:52.282703,-3.77674,40.3408
04:52.291676,-3.95979,40.3472
04:52.301646,-3.96654,40.3395
04:52.310622,-3.97858,40.3434
04:52.368315,-4.01719,40.3384
04:52.378476,-4.04273,40.3544
04:52.387465,-4.00399,40.3482
04:52.396253,-3.873,40.3508
04:52.405267,-3.90562,40.3482
04:52.463969,-3.99346,40.3516
04:52.479279,-4.00339,40.3587
04:52.489285,-3.9872,40.3549
04:52.498260,-4.0087,40.348
04:52.507302,-3.99765,40.3558
04:52.565134,-3.99929,40.3473
04:52.580121,-3.98537,40.3625
04:52.589234,-3.98415,40.3607
04:52.598242,-3.97588,40.3637
04:52.607401,-3.96175,40.3669
04:52.665487,-3.96621,40.358
04:52.682061,-3.96737,40.3667
04:52.691037,-3.89638,40.3723
04:52.701009,-3.87998,40.3639
04:52.709985,-3.86911,40.3709
04:52.767456,-3.86994,40.3593
04:52.782786,-3.94749,40.3653
04:52.791962,-3.83891,40.376
04:52.801944,-3.84404,40.3665
04:52.810983,-3.87813,40.3691
04:52.868542,-3.87359,40.368
04:52.884664,-3.88965,40.3705
04:52.893669,-3.92193,40.3789
04:52.902798,-3.92439,40.3666
04:52.913045,-3.85838,40.3785
04:52.922021,-3.79318,40.3761
04:52.979312,-3.89733,40.378
04:52.989574,-3.89955,40.3838
04:52.999583,-3.89193,40.376
04:53.008531,-3.90106,40.3881
04:53.017746,-3.83885,40.377
04:53.027754,-3.85056,40.3861
04:53.084294,-3.73973,40.3775
04:53.095472,-3.84278,40.39
04:53.104448,-3.84711,40.3848
04:53.113422,-3.84778,40.3871
04:53.122458,-3.90482,40.3889
04:53.180821,-3.83564,40.3887
04:53.190661,-3.90718,40.3901
04:53.200759,-3.89925,40.387
04:53.210306,-3.86255,40.3946
04:53.219551,-3.88096,40.3831
04:53.276582,-3.81343,40.397
04:53.292796,-3.81572,40.4028
04:53.302033,-3.78411,40.3914
04:53.312053,-3.83409,40.3973
04:53.321232,-3.82628,40.3882
04:53.330280,-3.69537,40.3995
04:53.387749,-3.82073,40.3991
04:53.397962,-3.79995,40.3991
04:53.407934,-3.78116,40.4007
04:53.416910,-3.75462,40.3981
04:53.426009,-3.64642,40.4063
04:53.435069,-3.69473,40.3938
04:53.494446,-3.82229,40.415
04:53.503597,-3.81376,40.3976
04:53.512607,-3.74066,40.4062
04:53.521763,-3.65425,40.3984
04:53.530772,-3.6035,40.4038
04:53.588345,-3.72144,40.4066
04:53.599405,-3.73834,40.403
04:53.608384,-3.6838,40.4126
04:53.618355,-3.72141,40.4012
04:53.627301,-3.78042,40.4126
04:53.637334,-3.79953,40.4019
04:53.694639,-3.52479,40.4109
04:53.704809,-3.65316,40.4111
04:53.714149,-3.75667,40.4091
04:53.723310,-3.78681,40.4111
04:53.733714,-3.73328,40.4118
04:53.791995,-3.48467,40.4177
04:53.801400,-3.52318,40.4135
04:53.810410,-3.7008,40.4184
04:53.820381,-3.63175,40.4103
04:53.829356,-3.53503,40.414
04:53.887499,-3.19775,40.4148
04:53.902670,-3.6746,40.4161
04:53.911709,-3.5257,40.4231
04:53.920688,-3.3426,40.409
04:53.930452,-3.05965,40.4204
04:53.939491,-3.11622,40.4235
04:53.997314,-3.60843,40.4192
04:54.007634,-3.36281,40.4232
04:54.016438,-3.22054,40.4231
04:54.026435,-3.07519,40.4335
04:54.035455,-3.19238,40.4234
04:54.045423,-3.26474,40.4234
04:54.102640,-3.38409,40.4236
04:54.112930,-3.22086,40.4279
04:54.122034,-3.24264,40.4254
04:54.131013,-3.29956,40.4293
04:54.140544,-3.37878,40.4269
04:54.150909,-3.5396,40.4265
04:54.208268,-3.36941,40.433
04:54.218667,-3.45958,40.4263
04:54.227495,-3.56536,40.4345
04:54.237599,-3.6062,40.4268
04:54.246628,-3.60216,40.4346
04:54.303840,-3.60923,40.436
04:54.314331,-3.6088,40.435
04:54.323334,-3.66523,40.4361
04:54.333313,-3.72334,40.4394
04:54.342458,-3.7653,40.4434
04:54.398991,-3.80411,40.4289
04:54.411480,-3.84402,40.4421
04:54.421452,-3.91051,40.434
04:54.430429,-3.92139,40.443
04:54.439408,-3.93579,40.4401
04:54.448944,-3.95614,40.441
04:54.507340,-3.94787,40.4482
04:54.517544,-3.96029,40.4369
04:54.526512,-3.96863,40.4524
04:54.536693,-3.95149,40.4419
04:54.545621,-3.9614,40.4467
04:54.555042,-3.96059,40.4421
04:54.612784,-3.9498,40.4436
04:54.623090,-3.95403,40.4522
04:54.631964,-3.9486,40.445
04:54.641961,-3.93975,40.4473
04:54.651359,-3.94587,40.4432
04:54.709272,-3.82702,40.457
04:54.718357,-3.85627,40.4511
04:54.728376,-3.90026,40.4518
04:54.737562,-3.87458,40.4493
04:54.747579,-3.75338,40.4547
04:54.756644,-3.61185,40.4501
04:54.814049,-3.59447,40.452
04:54.824345,-3.45862,40.4527
04:54.833325,-3.50356,40.4544
04:54.843302,-3.40111,40.4601
04:54.852345,-3.41045,40.4494
04:54.910457,-3.35974,40.4599
04:54.919735,-3.35958,40.4509
04:54.929743,-3.31035,40.4593
04:54.938945,-3.23124,40.4556
04:54.947915,-2.90622,40.4618
04:55.006726,-2.60172,40.458
04:55.021844,-2.57299,40.4586
04:55.031403,-2.56046,40.4616
04:55.040606,-2.64389,40.4636
04:55.050068,-2.67263,40.4615
04:55.059073,-2.52188,40.4662
04:55.115872,-1.8677,40.4561
04:55.126975,-1.75024,40.4716
04:55.135952,-1.83779,40.4626
04:55.145925,-2.02583,40.4692
04:55.155249,-2.19612,40.4586
04:55.164317,-1.80525,40.4716
04:55.221494,-1.26924,40.4677
04:55.231723,-1.57314,40.468
04:55.241815,-1.41405,40.4701
04:55.251402,-1.37696,40.4652
04:55.261214,-1.27885,40.4766
04:55.316986,-1.03017,40.4666
04:55.327330,-1.02126,40.4779
