Time - Plot 0,Intensity,Temperature
47:15.580159,-0.479475,44.5098
47:15.589015,-0.423866,44.5074
47:15.599106,-0.484693,44.5075
47:15.656925,-0.326991,44.5135
47:15.667232,-0.289234,44.5078
47:15.676211,-0.289812,44.533
47:15.686184,-0.279024,44.5103
47:15.696362,-0.298573,44.4942
47:15.706061,-0.289003,44.5077
47:15.763773,-0.286886,44.5134
47:15.772882,-0.299057,44.5198
47:15.781897,-0.282278,44.5078
47:15.792281,-0.301259,44.5225
47:15.801320,-0.305374,44.4878
47:15.860018,-0.309592,44.5366
47:15.868987,-0.287478,44.5025
47:15.878554,-0.298623,44.4982
47:15.887679,-0.31212,44.527
47:15.896688,-0.317128,44.5179
47:15.907691,-0.331107,44.5233
47:15.965398,-0.357267,44.518
47:15.973886,-0.337318,44.5248
47:15.982898,-0.320108,44.504
47:15.993207,-0.333291,44.542
47:16.002087,-0.361407,44.5022
47:16.013057,-0.303389,44.5049
47:16.070566,-0.303726,44.5299
47:16.079136,-0.291706,44.5108
47:16.088201,-0.291929,44.5262
47:16.098491,-0.304886,44.5191
47:16.108461,-0.318081,44.5263
47:16.166219,-0.364609,44.5172
47:16.175227,-0.304499,44.5465
47:16.184282,-0.302216,44.5019
47:16.194698,-0.327757,44.5243
47:16.203741,-0.312483,44.5345
47:16.213522,-0.27779,44.5274
47:16.271918,-0.317614,44.5323
47:16.281102,-0.307094,44.5266
47:16.290325,-0.301499,44.5358
47:16.300209,-0.294066,44.5246
47:16.309220,-0.322191,44.5525
47:16.368243,-0.363201,44.5247
47:16.377386,-0.309529,44.5426
47:16.386395,-0.322432,44.5438
47:16.395441,-0.325838,44.5128
47:16.405550,-0.36236,44.5321
47:16.463493,-0.369826,44.5338
47:16.477664,-0.332955,44.539
47:16.487247,-0.316578,44.5458
47:16.496079,-0.363163,44.5268
47:16.504946,-0.418206,44.5416
47:16.515130,-0.338401,44.5305
47:16.573053,-0.326516,44.537
47:16.582153,-0.395746,44.5339
47:16.591171,-0.39694,44.5485
47:16.601348,-0.32351,44.5182
47:16.610355,-0.309994,44.5604
47:16.620485,-0.298169,44.5534
47:16.678419,-0.291058,44.5277
47:16.687463,-0.341432,44.5525
47:16.696491,-0.345152,44.5459
47:16.706507,-0.3192,44.5467
47:16.715472,-0.325954,44.5381
47:16.774544,-0.357106,44.5512
47:16.783707,-0.365962,44.5329
47:16.794718,-0.365788,44.5502
47:16.804090,-0.389967,44.5592
47:16.813580,-0.491881,44.5446
47:16.823320,-0.492623,44.5539
47:16.881274,-0.630312,44.5454
47:16.890326,-0.667914,44.5506
47:16.899463,-0.700732,44.5484
47:16.909664,-0.721557,44.5564
47:16.919243,-0.683784,44.5627
47:16.978830,-0.775274,44.5569
47:16.988030,-0.588731,44.553
47:16.997257,-0.509328,44.5529
47:17.006242,-0.523642,44.5591
47:17.015211,-0.618168,44.5522
47:17.026737,-0.561548,44.5629
47:17.084947,-0.581741,44.5404
47:17.093667,-0.460359,44.5602
47:17.103725,-0.482965,44.5704
47:17.114062,-0.469658,44.5651
47:17.122534,-0.361655,44.5678
47:17.180628,-0.447039,44.5671
47:17.191171,-0.388728,44.5711
47:17.200147,-0.404565,44.5408
47:17.211154,-0.362124,44.5716
47:17.221439,-0.349599,44.5739
47:17.231415,-0.344276,44.5621
47:17.292440,-0.383831,44.5763
47:17.301482,-0.344139,44.5563
47:17.310492,-0.358662,44.5571
47:17.321220,-0.379953,44.5767
47:17.331192,-0.454038,44.5714
47:17.390151,-0.351362,44.579
47:17.399549,-0.352332,44.5641
47:17.409768,-0.42079,44.5821
47:17.420254,-0.466407,44.5834
47:17.479000,-0.360062,44.5825
47:17.496087,-0.378699,44.5915
47:17.507070,-0.378092,44.593
47:17.516077,-0.505935,44.5637
47:17.527620,-0.560212,44.5926
47:17.586099,-0.439467,44.5936
47:17.597428,-0.6751,44.5996
47:17.608402,-0.855056,44.6028
47:17.619880,-0.903207,44.6022
47:17.630879,-0.620888,44.6018
47:17.689124,-0.65658,44.6049
47:17.701311,-0.880248,44.6059
47:17.712315,-0.741818,44.6069
47:17.722901,-0.81167,44.6099
47:17.733870,-0.871825,44.6072
47:17.793440,-1.08171,44.6092
47:17.804264,-0.880511,44.6158
47:17.815234,-0.929368,44.6153
47:17.826755,-1.05883,44.6185
47:17.837721,-0.882695,44.617
47:17.897065,-0.807446,44.6167
47:17.908394,-0.721537,44.6235
47:17.918877,-0.775888,44.623
47:17.929847,-0.961439,44.6221
47:17.941303,-0.978006,44.6243
47:18.000727,-0.893293,44.6237
47:18.012417,-0.909598,44.6251
47:18.022970,-1.1745,44.6272
47:18.034205,-0.908455,44.6256
47:18.045174,-0.810416,44.6252
47:18.103869,-1.07786,44.6278
47:18.114453,-1.1461,44.6311
47:18.125937,-0.974706,44.6344
47:18.136909,-1.16794,44.6336
47:18.148069,-1.43473,44.6319
47:18.207313,-1.17591,44.6355
47:18.217993,-1.35789,44.6353
47:18.228997,-1.3904,44.637
47:18.239971,-1.45417,44.6382
47:18.250998,-1.48158,44.6368
47:18.311606,-1.17898,44.6384
47:18.322701,-1.68054,44.6428
47:18.333671,-2.14882,44.6404
47:18.344642,-2.09564,44.6417
47:18.355612,-1.87008,44.6433
47:18.413678,-1.93291,44.642
47:18.426162,-2.40612,44.6507
47:18.437231,-2.28597,44.6492
47:18.448201,-2.08966,44.6476
47:18.459172,-1.94612,44.6505
47:18.519216,-2.22441,44.6492
47:18.530388,-1.64111,44.6521
47:18.541349,-1.63405,44.6537
47:18.552323,-1.76794,44.6533
47:18.563291,-1.71438,44.6533
47:18.621815,-1.51375,44.6553
47:18.633040,-1.58682,44.6562
47:18.644011,-1.40913,44.6573
47:18.654983,-1.30692,44.6582
47:18.666133,-1.6819,44.6567
47:18.725321,-1.57934,44.6568
47:18.736167,-1.41592,44.6637
47:18.747405,-1.87467,44.662
47:18.758513,-2.12597,44.6652
47:18.769483,-1.76124,44.6645
47:18.829525,-1.59704,44.6626
47:18.840306,-1.74724,44.6669
47:18.851309,-1.85397,44.665
47:18.862279,-1.69562,44.666
47:18.873526,-1.83028,44.6678
47:18.932536,-2.3136,44.6658
47:18.943682,-2.33764,44.6708
47:18.954618,-2.26245,44.6709
47:18.965670,-2.41498,44.6703
47:18.976851,-2.84363,44.6718
47:19.036596,-2.92278,44.6715
47:19.047770,-2.72929,44.674
47:19.057781,-2.84441,44.6772
47:19.069712,-2.86045,44.6767
47:19.080724,-2.83721,44.6755
47:19.139205,-2.8043,44.6783
47:19.150266,-2.77995,44.6767
47:19.162234,-2.89683,44.678
47:19.173206,-2.65607,44.6803
47:19.184177,-2.48048,44.6774
47:19.245513,-2.58443,44.6791
47:19.256927,-2.37222,44.6842
47:19.267908,-2.14205,44.6821
47:19.278872,-2.16305,44.6825
47:19.289287,-2.38951,44.6842
47:19.350623,-2.42781,44.6862
47:19.361281,-2.44561,44.6857
47:19.372323,-2.28322,44.6879
47:19.383293,-2.38119,44.686
47:19.442229,-2.67581,44.6863
47:19.453234,-2.61348,44.692
47:19.464304,-2.14294,44.6905
47:19.474593,-2.48539,44.693
47:19.485599,-2.87993,44.6928
47:19.544851,-2.78472,44.6909
47:19.556522,-2.21864,44.695
47:19.567622,-2.55793,44.6925
47:19.578496,-2.42686,44.6936
47:19.589497,-2.14246,44.6949
47:19.649249,-2.57874,44.6939
47:19.660429,-3.25183,44.6986
47:19.671402,-3.23187,44.6988
47:19.682376,-3.21833,44.6978
47:19.693339,-3.38158,44.6994
47:19.752525,-3.31533,44.6989
47:19.763778,-3.2622,44.7016
47:19.774827,-3.13626,44.7041
47:19.785794,-2.88171,44.7036
47:19.796764,-2.9964,44.7022
47:19.856198,-2.90603,44.7046
47:19.866639,-2.79014,44.7034
47:19.877614,-2.6763,44.7033
47:19.889582,-2.85101,44.7058
47:19.899743,-3.06433,44.7038
47:19.960338,-3.04022,44.7043
47:19.971051,-3.33847,44.7087
47:19.982020,-3.24714,44.7083
47:19.992989,-2.98648,44.7097
47:20.004253,-2.92856,44.7091
47:20.063330,-3.15205,44.7082
47:20.074484,-2.97189,44.7145
47:20.085485,-2.95424,44.7132
47:20.097453,-3.20599,44.7117
47:20.108427,-3.2542,44.7145
47:20.167735,-3.02773,44.713
47:20.178933,-3.17407,44.714
47:20.189872,-3.10776,44.7155
47:20.200871,-2.94426,44.7126
47:20.211274,-2.9743,44.7142
47:20.271054,-2.94107,44.7157
47:20.282415,-2.9676,44.7174
47:20.293385,-2.85497,44.7184
47:20.304395,-2.93513,44.7181
47:20.315677,-2.95901,44.7179
47:20.374686,-2.96676,44.7176
47:20.385869,-2.93045,44.7228
47:20.396840,-3.05174,44.721
47:20.407845,-2.88996,44.7242
47:20.419244,-3.01785,44.7231
47:20.478271,-3.31476,44.7214
47:20.489081,-3.08901,44.7255
47:20.500052,-3.11987,44.723
47:20.511072,-3.27114,44.7235
47:20.522567,-3.50705,44.7262
47:20.582096,-3.42145,44.7229
47:20.592321,-3.1867,44.7295
47:20.603294,-3.33957,44.729
47:20.614267,-3.4169,44.7279
47:20.625439,-3.42195,44.7303
47:20.684896,-3.33201,44.7295
47:20.695984,-3.51677,44.7311
47:20.707022,-3.63873,44.7333
47:20.719022,-3.57484,44.7333
47:20.729577,-3.53963,44.7318
47:20.789027,-3.53632,44.7341
47:20.800269,-3.55755,44.7328
47:20.811305,-3.36544,44.7332
47:20.821281,-3.38867,44.7354
47:20.833528,-3.1715,44.7336
47:20.892654,-3.04324,44.7339
47:20.903693,-3.21833,44.7385
47:20.914698,-3.05106,44.7377
47:20.925997,-3.01256,44.7392
47:20.936962,-3.09529,44.7389
47:20.995885,-2.9612,44.7382
47:21.007171,-2.90572,44.7426
47:21.018145,-3.1371,44.7414
47:21.029629,-3.1238,44.7417
47:21.040600,-2.82523,44.743
47:21.099257,-3.01061,44.7425
47:21.109891,-3.21171,44.7441
47:21.120858,-3.07718,44.7457
47:21.132617,-3.10474,44.7438
47:21.143631,-3.21507,44.744
47:21.202959,-3.3953,44.746
47:21.214134,-3.30283,44.7489
47:21.224637,-3.17266,44.7515
47:21.235638,-3.1719,44.7504
47:21.247252,-3.09069,44.7493
47:21.306593,-3.32765,44.7523
47:21.318151,-2.81375,44.7519
47:21.328629,-2.92659,44.7524
47:21.339599,-3.17408,44.7539
47:21.350598,-3.28686,44.7517
47:21.410257,-3.01132,44.7534
47:21.420883,-3.19558,44.7566
47:21.432463,-3.46609,44.7545
47:21.443440,-3.44112,44.7552
47:21.454723,-3.11759,44.757
47:21.514739,-3.10295,44.7596
47:21.525774,-3.58247,44.7624
47:21.536893,-3.41047,44.7612
47:21.547865,-3.14277,44.7595
47:21.606401,-3.23203,44.7632
47:21.617855,-3.68533,44.7627
47:21.628337,-3.69998,44.763
47:21.639308,-3.42232,44.7641
47:21.650602,-3.57866,44.7631
47:21.709177,-3.88194,44.7636
47:21.719905,-3.74372,44.7683
47:21.731493,-3.5343,44.7665
47:21.742429,-3.62696,44.7685
47:21.753391,-3.80193,44.7674
47:21.813404,-3.74273,44.7673
47:21.824336,-3.81482,44.774
47:21.835338,-3.61329,44.7723
47:21.846312,-3.82067,44.7711
47:21.857821,-3.87592,44.774
47:21.916714,-3.70191,44.7731
47:21.927135,-3.56605,44.7734
47:21.938108,-3.77947,44.7754
47:21.949079,-3.79865,44.7732
47:21.960084,-3.70416,44.7739
47:22.019934,-3.6861,44.7759
47:22.030268,-3.27175,44.7784
47:22.042087,-3.27655,44.7808
47:22.053056,-3.32612,44.7795
47:22.064173,-3.38543,44.7785
47:22.122976,-3.48887,44.7815
47:22.134096,-3.41814,44.7816
47:22.145064,-3.37602,44.7828
47:22.157031,-3.51722,44.7836
47:22.167006,-3.84794,44.7821
47:22.226918,-3.70213,44.783
47:22.238008,-3.44714,44.787
47:22.248977,-3.66187,44.784
47:22.259947,-3.96311,44.785
47:22.270984,-3.88627,44.7864
47:22.330466,-3.70532,44.784
47:22.341359,-3.7568,44.7919
47:22.352329,-3.81397,44.7912
47:22.364297,-3.82848,44.7894
47:22.375267,-3.76612,44.793
47:22.434293,-3.52304,44.7912
47:22.444737,-3.99126,44.7932
47:22.456709,-4.00538,44.794
47:22.467679,-3.9774,44.7919
47:22.478650,-3.89417,44.7935
47:22.537670,-3.87191,44.7946
47:22.548727,-4.0624,44.795
47:22.559696,-4.08519,44.7953
47:22.570666,-4.04539,44.7971
47:22.582634,-4.03591,44.7952
47:22.641963,-4.01535,44.7956
47:22.652378,-4.02747,44.8016
47:22.664349,-4.00296,44.7999
47:22.675320,-3.91199,44.8032
47:22.686218,-3.97628,44.802
47:22.745016,-4.01866,44.8004
47:22.755100,-3.90902,44.8044
47:22.767071,-3.97116,44.803
47:22.778046,-4.0025,44.8027
47:22.789013,-4.01945,44.8048
47:22.848503,-4.01194,44.8025
47:22.858930,-4.02293,44.8069
47:22.870897,-4.02384,44.8069
47:22.881868,-4.01459,44.8064
47:22.892838,-3.99467,44.8077
47:22.951294,-4.00632,44.8071
47:22.962086,-4.03084,44.8101
47:22.974053,-4.02566,44.8123
47:22.984604,-3.98767,44.8109
47:22.995615,-4.04453,44.8106
47:23.055018,-4.01641,44.8128
47:23.065989,-4.01316,44.8117
47:23.076958,-3.964,44.812
47:23.087928,-3.89243,44.8138
47:23.099002,-3.90147,44.8122
47:23.158372,-3.92127,44.8121
47:23.169497,-3.9346,44.8179
47:23.180481,-3.91892,44.8161
47:23.191422,-4.01083,44.8195
47:23.202125,-3.98887,44.8183
47:23.261226,-3.99604,44.8167
47:23.272387,-4.04557,44.8203
47:23.283358,-4.06849,44.8188
47:23.295328,-4.03428,44.8196
47:23.305537,-4.09648,44.8212
47:23.365864,-4.13583,44.8201
47:23.376162,-3.8889,44.8215
47:23.387135,-3.99789,44.8226
47:23.399104,-4.09043,44.8208
47:23.409453,-4.12934,44.8216
47:23.468849,-4.07507,44.8229
47:23.480066,-4.01017,44.8253
47:23.491086,-4.02977,44.8286
47:23.502054,-4.01865,44.8275
47:23.513030,-3.99774,44.8256
47:23.572525,-3.98649,44.8289
47:23.583270,-4.07131,44.8274
47:23.595239,-4.05789,44.8288
47:23.606208,-4.05853,44.8293
47:23.617191,-4.03903,44.8277
47:23.676109,-4.02299,44.8291
47:23.686317,-4.0103,44.8321
47:23.698288,-4.00649,44.8306
47:23.709261,-3.99394,44.832
47:23.719459,-3.99912,44.8329
47:23.779047,-4.01224,44.8317
47:23.789306,-4.01307,44.8353
47:23.801306,-4.01683,44.8361
47:23.812315,-3.9763,44.8349
47:23.823268,-4.02124,44.8368
47:23.883075,-4.04375,44.836
47:23.894180,-4.02681,44.8366
47:23.905166,-3.93557,44.8381
47:23.916164,-4.0108,44.8356
47:23.927718,-4.10063,44.8363
47:23.986764,-4.10967,44.8385
47:23.997927,-4.02331,44.8399
47:24.008898,-4.08161,44.841
47:24.019897,-4.02574,44.8408
47:24.031540,-3.98866,44.8403
47:24.090092,-3.80788,44.841
47:24.100977,-3.22406,44.8445
47:24.112106,-3.07315,44.8432
47:24.123079,-3.4685,44.8458
47:24.134594,-3.50907,44.8452
47:24.193919,-3.34951,44.8435
47:24.204866,-3.78564,44.8471
47:24.215913,-3.737,44.8446
47:24.227394,-3.49439,44.845
47:24.238542,-3.38933,44.8474
47:24.297478,-3.56596,44.8454
47:24.308720,-3.25842,44.8516
47:24.319691,-3.06768,44.8505
47:24.330680,-3.12351,44.8489
47:24.342259,-3.51168,44.8489
47:24.401500,-3.49841,44.8497
47:24.411697,-3.20671,44.8527
47:24.423710,-3.36373,44.8553
47:24.434250,-3.59308,44.8545
47:24.445510,-3.51768,44.8521
47:24.505309,-3.19993,44.8553
47:24.516025,-3.54335,44.8537
47:24.527570,-3.58453,44.8547
47:24.538751,-3.70309,44.8555
47:24.549556,-3.55975,44.8533
47:24.608776,-3.62719,44.8547
47:24.620012,-3.94688,44.8584
47:24.631553,-3.92258,44.857
47:24.642523,-3.76162,44.8573
47:24.653624,-3.69903,44.8589
47:24.712650,-3.92166,44.8568
47:24.723895,-4.03097,44.8639
47:24.734379,-3.89068,44.8622
47:24.745350,-3.84648,44.8604
47:24.756981,-4.02185,44.8634
47:24.816979,-3.98667,44.8624
47:24.827833,-3.79279,44.8636
47:24.838839,-3.66988,44.8655
47:24.849808,-3.72813,44.8631
47:24.861214,-3.71479,44.8637
47:24.920315,-3.73485,44.8643
47:24.930882,-3.83148,44.8655
47:24.942853,-3.7648,44.8657
47:24.953824,-3.65421,44.8668
47:24.964962,-3.64673,44.8652
47:25.023927,-3.77278,44.8649
47:25.034381,-3.7673,44.8712
47:25.045354,-3.60096,44.8696
47:25.056325,-3.50431,44.8722
47:25.067721,-3.51045,44.8711
47:25.126701,-3.66917,44.8689
47:25.137902,-3.97869,44.8723
47:25.149047,-3.93108,44.8703
47:25.160600,-3.9962,44.8704
47:25.171538,-4.13579,44.8725
47:25.230699,-4.16734,44.8708
47:25.241303,-4.13859,44.8774
47:25.252272,-4.16987,44.8755
47:25.263245,-4.17538,44.8745
47:25.274964,-4.12342,44.8771
47:25.333948,-4.11978,44.8758
47:25.344274,-4.09156,44.8777
47:25.356244,-4.1409,44.8797
47:25.367215,-4.14676,44.8781
47:25.378186,-4.10488,44.8777
47:25.437479,-4.11825,44.8795
47:25.447723,-4.06053,44.8783
47:25.459687,-4.06776,44.8783
47:25.470654,-4.10714,44.8803
47:25.481269,-4.03736,44.8786
47:25.541124,-3.88096,44.8785
47:25.551747,-3.88098,44.8839
47:25.562721,-3.95285,44.8826
47:25.573691,-3.93451,44.8848
47:25.584750,-3.80418,44.8843
47:25.644048,-3.84308,44.8824
47:25.655148,-3.98423,44.8859
47:25.667100,-3.98506,44.8853
47:25.678071,-3.93381,44.8849
47:25.689036,-3.92243,44.8866
47:25.748534,-3.86564,44.8864
47:25.759620,-3.87067,44.8864
47:25.770735,-3.72945,44.8882
47:25.781706,-3.64433,44.8855
47:25.841396,-3.75369,44.8864
47:25.852458,-3.68196,44.8909
47:25.863460,-3.57383,44.8896
47:25.874927,-3.52518,44.8918
47:25.885822,-3.65871,44.8915
47:25.944672,-3.75523,44.8892
47:25.955102,-3.74878,44.8928
47:25.966092,-3.70515,44.8913
47:25.977076,-3.73277,44.8918
47:25.988247,-3.86063,44.893
47:26.048334,-3.92497,44.8926
47:26.058542,-3.75178,44.8932
47:26.069439,-3.81236,44.8945
47:26.081239,-3.88183,44.8937
47:26.092371,-3.96817,44.8936
47:26.151175,-4.02091,44.8954
47:26.161742,-3.89439,44.8965
47:26.172715,-3.88876,44.8997
47:26.184683,-4.03962,44.8987
47:26.195773,-4.03884,44.8968
47:26.254722,-3.89868,44.8995
47:26.265014,-3.85397,44.8972
47:26.275986,-3.88454,44.8979
47:26.287953,-3.75137,44.8998
47:26.298894,-3.75704,44.8969
47:26.358524,-3.79113,44.8984
47:26.368699,-3.48218,44.902
47:26.380662,-3.55745,44.9013
47:26.391629,-3.55108,44.9021
47:26.402600,-3.57125,44.902
47:26.461870,-3.34911,44.9007
47:26.472295,-3.62039,44.9055
47:26.483269,-3.42965,44.9042
47:26.495237,-3.4275,44.9034
47:26.506481,-3.47607,44.9061
47:26.565485,-3.47928,44.9054
47:26.575706,-3.35753,44.905
47:26.586679,-3.2297,44.9063
47:26.598737,-3.34341,44.9046
47:26.609905,-3.07876,44.9047
47:26.669072,-2.93778,44.9067
47:26.680105,-2.93803,44.9079
47:26.691073,-2.91951,44.9097
47:26.703056,-2.80621,44.9087
47:26.714012,-2.73112,44.9083
47:26.773166,-2.88874,44.9073
47:26.783558,-2.94936,44.9117
47:26.794363,-2.72118,44.9108
47:26.806330,-2.79568,44.9129
47:26.817335,-2.85868,44.9117
47:26.876330,-2.55148,44.9106
47:26.886606,-2.47952,44.9144
47:26.898578,-2.64218,44.9121
47:26.909548,-2.6587,44.9116
47:26.920582,-2.48166,44.914
47:26.979229,-2.56397,44.9108
47:26.990159,-2.59314,44.919
47:27.002158,-2.81464,44.9166
47:27.013141,-2.83486,44.9149
47:27.024241,-2.44968,44.9181
47:27.083070,-2.50346,44.9159
47:27.094146,-2.7396,44.9178
47:27.105117,-2.84871,44.9184
47:27.116460,-2.42372,44.918
47:27.127466,-2.31875,44.9177
47:27.186365,-2.59926,44.9191
47:27.196681,-2.53879,44.9204
47:27.207688,-2.31449,44.92
47:27.219658,-1.89403,44.9205
47:27.230929,-2.34518,44.919
47:27.290402,-2.73637,44.9193
47:27.301371,-2.12223,44.9241
47:27.312348,-2.24118,44.9226
47:27.323349,-2.5033,44.925
47:27.334897,-2.82774,44.9239
47:27.394446,-2.78684,44.9218
47:27.404813,-2.2671,44.9252
47:27.415818,-2.45007,44.9241
47:27.427818,-2.86739,44.9243
47:27.438198,-2.8933,44.9255
47:27.497410,-2.51022,44.9248
47:27.507866,-2.59225,44.9253
47:27.518842,-3.10715,44.9256
47:27.530602,-2.61474,44.9244
47:27.541621,-2.21448,44.9247
47:27.601528,-2.44755,44.9257
47:27.612206,-2.70776,44.9268
47:27.623284,-2.38165,44.9297
47:27.634739,-2.33126,44.9286
47:27.645713,-2.47166,44.9268
47:27.704990,-2.04886,44.9297
47:27.716164,-2.40379,44.9282
47:27.727135,-2.51396,44.9289
47:27.738613,-2.28416,44.93
47:27.749692,-1.91263,44.9285
47:27.808635,-2.12539,44.9297
47:27.818773,-2.64545,44.9315
47:27.829718,-2.56963,44.9305
47:27.842295,-2.406,44.9303
47:27.852268,-2.34856,44.9315
47:27.912200,-2.647,44.9296
47:27.922541,-2.90893,44.9365
47:27.933900,-2.88435,44.9351
47:27.944903,-2.94408,44.9327
47:27.956071,-2.99545,44.9361
47:28.016055,-3.04094,44.9348
47:28.026483,-3.48175,44.9351
47:28.037961,-3.43784,44.9357
47:28.048934,-3.34738,44.9335
47:28.060003,-3.47516,44.9338
47:28.119374,-3.51523,44.9358
47:28.130606,-3.67634,44.9365
47:28.141713,-3.69522,44.9371
47:28.152683,-3.77052,44.9369
47:28.163970,-3.78756,44.9354
47:28.223943,-3.8904,44.9416
47:28.234855,-3.97042,44.9406
47:28.245394,-3.96931,44.9381
47:28.256982,-3.98779,44.9415
47:28.315852,-4.04034,44.9409
47:28.326964,-3.94637,44.9403
47:28.337446,-4.00001,44.9416
47:28.349415,-4.05031,44.9393
47:28.360206,-4.03446,44.9408
47:28.419387,-3.99678,44.9414
47:28.430636,-3.91268,44.942
47:28.441220,-3.97272,44.9415
47:28.452200,-3.97623,44.9424
47:28.464155,-3.9793,44.9409
47:28.523375,-3.97537,44.9407
47:28.534433,-3.93971,44.9462
47:28.544531,-4.00939,44.944
47:28.555495,-3.99479,44.9474
47:28.567465,-3.86817,44.9464
47:28.626683,-3.84737,44.9446
47:28.637569,-4.03317,44.9481
47:28.648539,-3.9496,44.9451
47:28.659510,-3.82053,44.9452
47:28.671478,-3.91635,44.9477
47:28.730293,-3.99041,44.946
47:28.740382,-3.75354,44.9493
47:28.751391,-3.69985,44.9496
47:28.762362,-3.81894,44.948
47:28.774570,-3.60258,44.9489
47:28.833516,-3.35617,44.9497
47:28.844675,-3.33013,44.9502
47:28.855643,-3.34791,44.954
47:28.866804,-3.28919,44.9524
47:28.878605,-3.21513,44.9508
47:28.937063,-3.25097,44.9535
47:28.947701,-3.66981,44.9514
47:28.958673,-3.60703,44.9521
47:28.969798,-3.38558,44.9531
47:28.981122,-3.51773,44.9509
47:29.039114,-3.63583,44.9519
47:29.050440,-3.31438,44.9565
47:29.061488,-3.18048,44.9551
47:29.072753,-3.25378,44.9577
47:29.083766,-3.37673,44.9572
47:29.143550,-3.32664,44.9546
47:29.154027,-2.8956,44.9588
47:29.165036,-2.65201,44.9563
47:29.176148,-3.17479,44.9576
47:29.188115,-3.20637,44.9587
47:29.246836,-2.81429,44.9575
47:29.256925,-2.80698,44.961
47:29.267925,-3.158,44.9613
47:29.278894,-3.20759,44.9602
47:29.290840,-2.89335,44.9621
47:29.350338,-2.67505,44.9609
47:29.361379,-3.0313,44.9621
47:29.372395,-2.95874,44.9653
47:29.383483,-2.5185,44.9645
47:29.394450,-2.33577,44.9621
47:29.455309,-2.67465,44.9664
47:29.466255,-2.63227,44.9647
47:29.476227,-2.18544,44.9649
47:29.487197,-2.14475,44.9661
47:29.547009,-2.33437,44.9648
47:29.557790,-2.58959,44.9674
47:29.568763,-2.2573,44.9683
47:29.579734,-1.99468,44.967
47:29.590847,-2.50811,44.9685
47:29.650067,-2.40377,44.9683
47:29.661108,-1.96383,44.971
47:29.672099,-2.06107,44.973
47:29.683069,-2.4527,44.9724
47:29.694038,-2.47284,44.9707
47:29.753552,-2.28233,44.9737
47:29.764076,-2.24457,44.9716
47:29.775214,-2.47458,44.9724
47:29.786370,-2.26641,44.974
47:29.797339,-1.90329,44.9716
47:29.857715,-1.97474,44.9729
47:29.868890,-2.30173,44.9775
47:29.879859,-2.04609,44.9757
47:29.890831,-1.77022,44.9771
47:29.902170,-1.73919,44.9769
47:29.961679,-2.23863,44.975
47:29.971901,-1.76626,44.9818
47:29.983871,-1.58965,44.9805
47:29.994840,-1.66387,44.9791
47:30.005810,-1.8108,44.9818
47:30.065515,-1.54315,44.9805
47:30.076262,-2.12209,44.9813
47:30.087231,-2.41629,44.9832
47:30.098202,-2.71372,44.9804
47:30.109500,-2.7139,44.9814
47:30.169363,-2.59556,44.9837
47:30.179713,-3.52693,44.9836
47:30.190522,-3.49144,44.9843
47:30.202489,-3.17983,44.9846
47:30.213668,-2.84826,44.984
47:30.272519,-3.06558,44.9836
47:30.283575,-3.03185,44.99
47:30.294543,-2.7073,44.9881
47:30.305514,-2.69305,44.9902
47:30.316485,-2.8455,44.9895
47:30.377246,-3.24543,44.988
47:30.387621,-3.81457,44.992
47:30.398395,-3.73421,44.9899
47:30.409394,-3.79047,44.9905
47:30.420528,-3.87613,44.9917
47:30.479879,-3.88161,44.9908
47:30.490325,-2.98756,44.9942
47:30.502296,-3.22639,44.9941
47:30.512549,-3.15532,44.9926
47:30.523815,-2.89537,44.9941
47:30.583209,-2.6302,44.9946
47:30.594307,-2.02698,44.9968
47:30.605274,-1.73911,44.9992
47:30.616249,-1.552,44.9984
47:30.627457,-1.62321,44.9959
47:30.687400,-1.59095,44.9997
47:30.697600,-2.18134,44.9976
47:30.708566,-2.42637,44.9985
47:30.719536,-2.40019,44.9999
47:30.730541,-2.50409,44.9973
47:30.790505,-2.35346,44.9993
47:30.801195,-2.30668,45.0028
47:30.812166,-2.20209,45.0015
47:30.823138,-2.04179,45.0048
47:30.834404,-1.951,45.0032
47:30.894306,-1.87069,45.0013
47:30.904672,-2.20368,45.0073
47:30.915477,-2.39025,45.0065
47:30.926481,-2.70166,45.0056
47:30.938185,-2.89451,45.0075
47:30.998234,-2.86614,45.0065
47:31.008401,-3.55927,45.0073
47:31.019220,-3.73922,45.0093
47:31.030216,-3.79672,45.0065
47:31.041972,-3.85648,45.0068
47:31.101267,-4.03535,45.0094
47:31.111773,-4.06585,45.0102
47:31.122747,-4.04966,45.0139
47:31.133720,-3.98324,45.0123
47:31.144994,-3.86721,45.0109
47:31.204849,-3.8944,45.0116
47:31.215015,-3.96864,45.0151
47:31.225990,-3.887,45.0143
47:31.237958,-4.00432,45.015
47:31.248390,-4.08594,45.0138
47:31.308433,-4.07105,45.0144
47:31.318762,-4.03818,45.0176
47:31.330270,-4.00838,45.0162
47:31.340493,-3.97916,45.0171
47:31.352246,-3.99415,45.0185
47:31.411820,-3.99244,45.0157
47:31.422496,-3.69471,45.0232
47:31.434472,-3.70542,45.0212
47:31.444953,-3.53724,45.0202
47:31.456385,-3.31095,45.0232
47:31.515904,-3.44651,45.0209
47:31.526440,-2.01837,45.0232
47:31.537414,-2.125,45.0249
47:31.547894,-2.27446,45.0227
47:31.559137,-2.15138,45.0235
