Time - Plot 0,Intensity,Temperature
10:53.949074,-0.925388,46.2461
10:54.008767,-0.885236,46.2451
10:54.019905,-0.959918,46.2457
10:54.030875,-0.99002,46.2439
10:54.041842,-1.14414,46.2438
10:54.053807,-1.07841,46.2452
10:54.113334,-0.878178,46.2448
10:54.124442,-0.999949,46.2461
10:54.135403,-0.963063,46.2448
10:54.147355,-1.24744,46.2422
10:54.205599,-1.06336,46.243
10:54.216685,-1.22215,46.2463
10:54.227656,-1.3487,46.2443
10:54.239617,-1.38331,46.2469
10:54.250585,-1.25082,46.2455
10:54.309293,-0.94952,46.2437
10:54.320399,-1.3358,46.2443
10:54.331379,-1.10873,46.2421
10:54.342332,-1.00818,46.242
10:54.353311,-0.885548,46.2441
10:54.413067,-0.898911,46.2413
10:54.424150,-1.2149,46.2444
10:54.435122,-0.98053,46.2435
10:54.447084,-1.0654,46.2421
10:54.458051,-1.31571,46.2408
10:54.517439,-1.19103,46.243
10:54.528684,-0.950079,46.2429
10:54.539671,-0.869822,46.246
10:54.550627,-1.15865,46.2441
10:54.561594,-1.10111,46.2422
10:54.619995,-1.03907,46.2457
10:54.632068,-1.02596,46.2411
10:54.643074,-1.19238,46.2414
10:54.654034,-1.01567,46.2436
10:54.665041,-0.947519,46.2412
10:54.724589,-0.978279,46.2417
10:54.735715,-0.847682,46.2427
10:54.746688,-0.640017,46.2408
10:54.757658,-0.846458,46.2402
10:54.768654,-1.3877,46.2413
10:54.827940,-1.19397,46.2397
10:54.839044,-1.22615,46.2444
10:54.850014,-1.54087,46.2431
10:54.860986,-1.70687,46.2411
10:54.871995,-1.3992,46.2439
10:54.931793,-1.05365,46.2423
10:54.942554,-1.69262,46.2407
10:54.953582,-1.67044,46.2424
10:54.965572,-1.40494,46.2405
10:54.976538,-1.22555,46.2407
10:55.036753,-1.4546,46.2415
10:55.047237,-1.6485,46.2393
10:55.058206,-1.08065,46.2397
10:55.070213,-1.12016,46.2417
10:55.128677,-1.32903,46.2376
10:55.139910,-1.43422,46.2442
10:55.150918,-1.25752,46.2423
10:55.161883,-1.32008,46.2401
10:55.173899,-1.52942,46.2414
10:55.232417,-1.43498,46.2405
10:55.243110,-1.25494,46.2417
10:55.254079,-1.10212,46.2414
10:55.265051,-1.0655,46.2391
10:55.277019,-1.31299,46.2408
10:55.335845,-1.47528,46.2421
10:55.346815,-1.26743,46.2389
10:55.357785,-1.4994,46.2392
10:55.368761,-1.71091,46.241
10:55.380243,-1.87369,46.238
10:55.439358,-1.7084,46.2388
10:55.450409,-1.66251,46.2426
10:55.461415,-1.47136,46.2406
10:55.472434,-1.2209,46.2435
10:55.483968,-1.11016,46.2413
10:55.543238,-1.46051,46.2393
10:55.554292,-1.64261,46.2424
10:55.565311,-1.22862,46.2406
10:55.577273,-1.30329,46.2412
10:55.587823,-1.69272,46.2429
10:55.601782,-1.51448,46.2415
10:55.658215,-1.32793,46.24
10:55.669378,-1.08775,46.2414
10:55.679941,-1.48573,46.2391
10:55.691897,-1.43491,46.2391
10:55.749998,-1.04397,46.241
10:55.762234,-1.17245,46.2414
10:55.773251,-1.81824,46.2444
10:55.784789,-1.76155,46.2418
10:55.795763,-1.11085,46.2404
10:55.854643,-1.09823,46.2409
10:55.865274,-1.62509,46.2417
10:55.876293,-1.25222,46.2417
10:55.887864,-0.822015,46.243
10:55.898829,-0.783532,46.2428
10:55.912790,-1.26312,46.2408
10:55.969966,-1.25044,46.2432
10:55.980768,-1.00413,46.24
10:55.991736,-0.948353,46.2408
10:56.051611,-1.2415,46.2423
10:56.062256,-1.57143,46.2423
10:56.073233,-1.39619,46.244
10:56.084713,-1.52091,46.2436
10:56.095802,-1.62535,46.2422
10:56.155372,-1.49702,46.2414
10:56.166471,-1.45968,46.2455
10:56.177441,-1.7409,46.2432
10:56.188011,-1.91481,46.2458
10:56.198974,-1.72202,46.245
10:56.258763,-1.62425,46.2431
10:56.269921,-1.87548,46.2453
10:56.281468,-1.97225,46.2425
10:56.292441,-1.84643,46.2443
10:56.303411,-1.59052,46.2453
10:56.363426,-1.66957,46.2447
10:56.374504,-1.84244,46.2432
10:56.385046,-1.47386,46.2454
10:56.396017,-1.282,46.2434
10:56.406849,-1.50342,46.2447
10:56.466588,-2.01355,46.245
10:56.476817,-1.47738,46.2453
10:56.488302,-1.47221,46.2486
10:56.499272,-1.9227,46.2472
10:56.510582,-1.91135,46.2452
10:56.570104,-1.50476,46.2475
10:56.581039,-1.58165,46.245
10:56.592041,-1.79946,46.2461
10:56.602984,-1.63711,46.2474
10:56.614539,-1.54727,46.2448
10:56.673909,-1.67191,46.2467
10:56.684969,-1.75689,46.248
10:56.695941,-1.98965,46.2469
10:56.706914,-1.86575,46.2475
10:56.717821,-1.76675,46.2476
10:56.777368,-1.86672,46.2463
10:56.787727,-2.04303,46.2513
10:56.798702,-2.10812,46.2495
10:56.810669,-1.84932,46.2478
10:56.821640,-1.79842,46.2504
10:56.881272,-2.19018,46.2495
10:56.891418,-1.96743,46.2482
10:56.903388,-1.89393,46.2503
10:56.914359,-2.11426,46.2464
10:56.924731,-2.06959,46.2481
10:56.984805,-1.96642,46.2499
10:56.996087,-1.72228,46.2493
10:57.007085,-2.01713,46.2499
10:57.017481,-1.87261,46.2507
10:57.028451,-1.97839,46.2497
10:57.088014,-2.23603,46.2482
10:57.098437,-1.81885,46.2525
10:57.109410,-1.81563,46.2515
10:57.121378,-1.96665,46.2528
10:57.131455,-2.11103,46.2518
10:57.191816,-1.68667,46.2506
10:57.202436,-1.88627,46.2532
10:57.213409,-1.79292,46.2505
10:57.224380,-1.60568,46.2511
10:57.235574,-1.71369,46.2524
10:57.295632,-1.60405,46.2501
10:57.306699,-1.55702,46.2556
10:57.317632,-1.81827,46.2539
10:57.327634,-1.87322,46.253
10:57.338866,-1.38851,46.256
10:57.398913,-1.37904,46.2542
10:57.409056,-1.83255,46.2548
10:57.420996,-1.57505,46.2558
10:57.431505,-1.39623,46.2541
10:57.442207,-1.60431,46.254
10:57.503130,-1.80923,46.2567
10:57.513462,-1.63074,46.2544
10:57.524435,-1.5525,46.2547
10:57.535405,-1.86016,46.2562
10:57.546869,-2.342,46.2541
10:57.606225,-2.01901,46.255
10:57.617101,-1.83509,46.2587
10:57.628069,-2.13861,46.257
10:57.639041,-2.13978,46.2592
10:57.650011,-1.70622,46.2579
10:57.709799,-1.75332,46.2559
10:57.720047,-2.13786,46.26
10:57.730944,-1.92801,46.258
10:57.742883,-1.87358,46.2582
10:57.753088,-2.00824,46.259
10:57.813385,-1.75126,46.2591
10:57.823549,-2.22271,46.2587
10:57.834482,-1.95342,46.2602
10:57.845409,-1.65977,46.2583
10:57.857410,-1.59177,46.2594
10:57.916710,-1.74481,46.26
10:57.927853,-1.55533,46.2613
10:57.938850,-1.61262,46.2645
10:57.949820,-2.05542,46.2628
10:57.960495,-2.1068,46.2607
10:58.020992,-2.10354,46.2613
10:58.032224,-1.96561,46.2643
10:58.043188,-2.03174,46.2622
10:58.054160,-2.00622,46.264
10:58.065128,-2.12038,46.2632
10:58.125321,-2.34111,46.2618
10:58.136416,-1.70769,46.2654
10:58.147380,-2.13379,46.2623
10:58.158341,-2.48236,46.2634
10:58.169317,-1.90034,46.2653
10:58.229299,-1.99289,46.2641
10:58.240471,-2.37637,46.2658
10:58.251431,-2.0818,46.2658
10:58.262403,-1.91168,46.2644
10:58.273411,-2.12628,46.2646
10:58.333380,-2.31883,46.2647
10:58.344499,-1.8175,46.2665
10:58.355481,-2.20582,46.2689
10:58.366472,-2.20078,46.2675
10:58.423948,-1.96194,46.2658
10:58.437992,-2.04278,46.2714
10:58.449005,-1.9566,46.2698
10:58.459964,-2.25897,46.2671
10:58.470966,-1.93912,46.2697
10:58.529984,-1.64544,46.2691
10:58.541071,-2.25806,46.2676
10:58.552042,-2.10728,46.2696
10:58.562996,-1.73586,46.267
10:58.574012,-1.72193,46.268
10:58.633754,-2.30146,46.2696
10:58.644871,-1.71227,46.2706
10:58.655809,-1.72719,46.2727
10:58.667831,-2.23258,46.2712
10:58.678792,-2.39595,46.27
10:58.738295,-2.4372,46.271
10:58.749502,-1.96762,46.2733
10:58.760472,-1.78422,46.2719
10:58.771441,-2.25291,46.2747
10:58.781981,-2.48633,46.273
10:58.841877,-2.01744,46.2715
10:58.853027,-1.8642,46.2742
10:58.863997,-2.43768,46.2718
10:58.875009,-2.34383,46.2732
10:58.886557,-2.04947,46.2733
10:58.945813,-1.9266,46.2726
10:58.956788,-2.56633,46.2747
10:58.967798,-2.31857,46.2745
10:58.978770,-1.80159,46.2736
10:58.989314,-1.75718,46.2747
10:59.050026,-2.38076,46.2742
10:59.061270,-2.1848,46.2751
10:59.072289,-2.03067,46.2779
10:59.083847,-2.20027,46.2761
10:59.094813,-2.15021,46.2752
10:59.154833,-2.30689,46.2796
10:59.165969,-1.91869,46.2786
10:59.176940,-1.70409,46.2764
10:59.187508,-2.08223,46.2793
10:59.245925,-2.14093,46.278
10:59.257152,-1.75512,46.2774
10:59.268180,-1.80902,46.2787
10:59.280149,-2.22073,46.2755
10:59.290687,-2.13325,46.2761
10:59.350007,-2.26488,46.2778
10:59.362076,-2.31851,46.2786
10:59.373057,-2.53442,46.2795
10:59.383610,-2.31461,46.2795
10:59.394579,-2.29536,46.2783
10:59.454222,-2.17658,46.278
10:59.465383,-2.47378,46.2816
10:59.476394,-2.41947,46.2796
10:59.487947,-2.40931,46.2824
10:59.498915,-2.28879,46.281
10:59.558551,-2.49072,46.2795
10:59.569874,-2.48637,46.2816
10:59.580836,-2.52576,46.2803
10:59.592400,-2.36316,46.2803
10:59.603370,-2.35265,46.282
10:59.663326,-2.3079,46.2798
10:59.674382,-2.51868,46.2799
10:59.684958,-2.32573,46.2817
10:59.695909,-2.34222,46.279
10:59.754222,-2.53094,46.2794
10:59.766340,-2.06075,46.2841
10:59.777355,-2.6236,46.2815
10:59.788919,-2.66559,46.2845
10:59.799886,-2.17435,46.2833
10:59.858728,-2.0002,46.2811
10:59.869963,-2.80713,46.2839
10:59.880928,-2.51015,46.2823
10:59.892480,-1.98192,46.2823
10:59.903457,-2.17652,46.2826
10:59.962563,-2.2908,46.2826
10:59.974165,-2.13787,46.2809
10:59.984723,-2.0517,46.2827
10:59.996684,-2.04088,46.2808
11:00.007619,-2.01105,46.2807
11:00.067254,-2.0396,46.2826
11:00.078358,-2.28027,46.2832
11:00.088930,-1.94938,46.2833
11:00.099885,-1.87486,46.2828
11:00.111861,-2.19887,46.2825
11:00.170734,-2.17529,46.2817
11:00.181016,-1.78993,46.285
11:00.192586,-1.81713,46.2825
11:00.203555,-1.99558,46.2855
11:00.214613,-2.19606,46.2842
11:00.274743,-2.0727,46.2825
11:00.286002,-2.15213,46.2844
11:00.296974,-2.10119,46.2823
11:00.307926,-2.19221,46.2834
11:00.318898,-2.09341,46.2845
11:00.378619,-1.82527,46.2819
11:00.389630,-2.05766,46.2846
11:00.400640,-1.95978,46.2854
11:00.411593,-2.00497,46.2829
11:00.423569,-2.09526,46.2835
11:00.482431,-2.36924,46.2846
11:00.493674,-2.2265,46.2858
11:00.504642,-2.12942,46.2885
11:00.516606,-2.22581,46.287
11:00.527575,-2.16979,46.2845
11:00.586783,-2.00731,46.2874
11:00.597867,-2.01295,46.2864
11:00.608794,-2.30252,46.2861
11:00.619792,-2.39929,46.2872
11:00.630762,-2.26261,46.2873
11:00.689807,-2.30116,46.2854
11:00.700894,-2.80554,46.2883
11:00.712862,-2.6879,46.285
11:00.723825,-2.47739,46.2855
11:00.734794,-2.40775,46.2879
11:00.793951,-2.03749,46.2842
11:00.805070,-2.33499,46.2914
11:00.816030,-2.24746,46.2896
11:00.827000,-2.18666,46.2878
11:00.838338,-2.13683,46.2908
11:00.897454,-2.3341,46.2895
11:00.908256,-2.25316,46.2889
11:00.919229,-1.88931,46.2902
11:00.930199,-1.89246,46.2889
11:00.941422,-1.95146,46.289
11:01.000093,-2.07893,46.291
11:01.010820,-1.76492,46.2908
11:01.022758,-1.45247,46.2902
11:01.033758,-1.93395,46.291
11:01.044728,-2.29262,46.2898
11:01.103940,-1.81187,46.2905
11:01.114159,-1.48234,46.2931
11:01.126057,-1.88182,46.2917
11:01.137022,-2.13153,46.2942
11:01.147325,-1.71949,46.2929
11:01.206865,-1.61335,46.2919
11:01.218030,-1.63503,46.2944
11:01.228999,-1.9939,46.2918
11:01.239970,-1.86161,46.2916
11:01.251318,-1.76211,46.294
11:01.310051,-2.2459,46.2914
11:01.321185,-2.29445,46.2975
11:01.332155,-2.18291,46.2964
11:01.343128,-2.03092,46.295
11:01.355235,-2.4793,46.2979
11:01.413629,-2.68494,46.296
11:01.423813,-2.32092,46.2953
11:01.435781,-1.87304,46.297
11:01.445754,-2.33664,46.2944
11:01.457757,-2.66635,46.2944
11:01.517015,-2.13885,46.2968
11:01.527454,-2.14972,46.2974
11:01.539425,-2.21257,46.2965
11:01.550395,-2.46496,46.2981
11:01.562117,-2.23418,46.2966
11:01.620181,-1.74533,46.296
11:01.631615,-2.19112,46.3008
11:01.642584,-2.60973,46.2989
11:01.653552,-2.1021,46.3017
11:01.664967,-1.52246,46.3011
11:01.723894,-2.09218,46.2993
11:01.734159,-2.29539,46.3015
11:01.745985,-1.72481,46.2987
11:01.756956,-1.7097,46.2992
11:01.768218,-2.10334,46.3009
11:01.827546,-2.42461,46.2983
11:01.838697,-2.00983,46.3057
11:01.849668,-1.754,46.3029
11:01.860641,-1.84291,46.3022
11:01.872643,-2.2633,46.3029
11:01.931337,-2.01596,46.3026
11:01.942107,-1.59575,46.3047
11:01.953078,-1.74158,46.3065
11:01.964049,-1.88334,46.3051
11:01.975126,-1.97478,46.3038
11:02.034642,-2.07669,46.3056
11:02.045418,-1.58472,46.3037
11:02.057286,-1.97605,46.3037
11:02.067766,-2.10021,46.3058
11:02.078741,-1.77015,46.3042
11:02.138978,-1.50477,46.3042
11:02.149220,-1.90107,46.3085
11:02.161029,-1.76948,46.3065
11:02.172030,-1.7244,46.3079
11:02.183178,-1.86417,46.3079
11:02.242013,-1.76597,46.3065
11:02.252659,-1.99166,46.31
11:02.264630,-2.08983,46.3099
11:02.275603,-1.89093,46.3094
11:02.286866,-1.91222,46.3104
11:02.345407,-1.83682,46.3103
11:02.355667,-2.05494,46.3092
11:02.367670,-2.14729,46.3109
11:02.378670,-2.16168,46.3083
11:02.389874,-1.87879,46.3094
11:02.449336,-2.08708,46.3112
11:02.459995,-2.65778,46.3126
11:02.471016,-2.58608,46.315
11:02.481966,-2.28939,46.3143
11:02.493228,-2.38109,46.3122
11:02.552249,-2.66862,46.3143
11:02.563238,-2.84627,46.3123
11:02.574209,-2.52359,46.3138
11:02.585682,-2.50599,46.3148
11:02.596161,-2.84207,46.3122
11:02.655334,-2.82977,46.3138
11:02.665715,-2.89062,46.317
11:02.677718,-2.65509,46.3158
11:02.688298,-2.54387,46.3186
11:02.698824,-2.71066,46.3169
11:02.758904,-2.74763,46.3159
11:02.770117,-2.62524,46.3193
11:02.781119,-2.37119,46.3188
11:02.792195,-2.57523,46.3177
11:02.802497,-2.68187,46.3187
11:02.862001,-2.92168,46.3182
11:02.872615,-2.20735,46.3195
11:02.883585,-2.17516,46.3202
11:02.895130,-2.34223,46.3184
11:02.906095,-2.46491,46.3181
11:02.965458,-2.45604,46.3202
11:02.976456,-2.44255,46.3213
11:02.986992,-2.59786,46.3248
11:02.997967,-2.63779,46.3238
11:03.009242,-2.41747,46.3212
11:03.068898,-2.47724,46.3243
11:03.079955,-2.69288,46.3222
11:03.090497,-2.76182,46.3228
11:03.101468,-2.48872,46.3243
11:03.113063,-2.41376,46.3225
11:03.172981,-2.55892,46.3238
11:03.183391,-2.26432,46.3258
11:03.194869,-2.32136,46.3242
11:03.205839,-2.31026,46.324
11:03.217179,-2.18023,46.3255
11:03.276062,-2.35728,46.3238
11:03.286669,-2.3053,46.3295
11:03.297642,-2.30768,46.3286
11:03.308613,-2.19186,46.3265
11:03.319884,-2.30977,46.3289
11:03.379382,-2.30206,46.328
11:03.390499,-2.175,46.3277
11:03.401458,-2.38695,46.3296
11:03.413398,-2.09946,46.3259
11:03.423505,-1.86154,46.3274
11:03.483276,-2.15313,46.3286
11:03.494117,-2.69109,46.3295
11:03.505083,-2.60303,46.3317
11:03.516055,-2.81322,46.33
11:03.527013,-2.8116,46.3298
11:03.586277,-2.83604,46.329
11:03.597841,-2.92056,46.3323
11:03.608812,-2.56266,46.3312
11:03.619782,-2.94639,46.3333
11:03.630754,-3.03141,46.3323
11:03.690111,-2.98846,46.33
11:03.701322,-2.91815,46.333
11:03.713288,-3.21257,46.3297
11:03.724258,-3.47849,46.3311
11:03.735370,-3.31334,46.3329
11:03.794042,-3.2267,46.3301
11:03.805140,-3.28215,46.3365
11:03.816113,-3.48213,46.3336
11:03.827083,-3.33287,46.3331
11:03.838173,-3.29169,46.3359
11:03.897486,-3.36983,46.3334
11:03.908949,-3.37004,46.3343
11:03.919919,-3.4912,46.337
11:03.930890,-3.37517,46.3359
11:03.942667,-3.40426,46.3339
11:04.001976,-3.47856,46.337
11:04.012584,-3.2763,46.3337
11:04.024383,-2.96313,46.3337
11:04.034890,-2.74231,46.3357
11:04.045686,-2.78779,46.3331
11:04.104862,-2.71057,46.3344
11:04.115960,-2.62756,46.3379
11:04.126922,-2.82669,46.3357
11:04.137893,-3.05099,46.3392
11:04.149045,-3.1209,46.3374
11:04.208648,-3.02998,46.3356
11:04.219006,-3.18791,46.3387
11:04.231021,-3.33069,46.3388
11:04.241992,-3.11417,46.3374
11:04.253466,-2.83084,46.3394
11:04.312544,-2.91538,46.3393
11:04.322937,-2.97608,46.3381
11:04.334914,-3.03219,46.3392
11:04.345884,-2.69613,46.3364
11:04.356854,-2.91503,46.3371
11:04.416434,-3.18262,46.3394
11:04.426930,-2.92416,46.3389
11:04.438897,-2.67136,46.3401
11:04.449867,-2.6409,46.34
11:04.460943,-3.16498,46.3385
11:04.519840,-3.02074,46.3398
11:04.530053,-2.9777,46.3423
11:04.541916,-3.26593,46.3398
11:04.552917,-3.30508,46.3423
11:04.564087,-3.11969,46.341
11:04.623582,-3.00931,46.3402
11:04.634134,-3.08982,46.3425
11:04.646099,-3.26165,46.3398
11:04.657070,-2.8303,46.3406
11:04.668401,-2.7436,46.3429
11:04.727650,-3.01355,46.3398
11:04.738473,-3.0726,46.3439
11:04.749482,-3.30377,46.3431
11:04.760453,-2.86452,46.3418
11:04.771662,-3.26627,46.3433
11:04.831211,-3.31963,46.3427
11:04.841279,-3.69855,46.3436
11:04.853249,-3.02135,46.3462
11:04.864219,-2.96093,46.345
11:04.875490,-3.50423,46.3441
11:04.934849,-3.31607,46.3461
11:04.945253,-2.97046,46.3427
11:04.957256,-2.96241,46.3432
11:04.967498,-3.22419,46.3448
11:04.979756,-2.99249,46.3426
11:05.038540,-2.99353,46.3447
11:05.049687,-2.97388,46.3467
11:05.060667,-2.98062,46.3454
11:05.071629,-3.05939,46.3468
11:05.082076,-3.00307,46.3471
11:05.141259,-2.95526,46.345
11:05.152249,-2.9969,46.3483
11:05.163218,-2.98544,46.3463
11:05.174261,-2.75333,46.3468
11:05.185354,-3.04566,46.3473
11:05.244755,-3.05145,46.3472
11:05.255562,-3.13016,46.3471
11:05.267529,-2.94266,46.349
11:05.278552,-3.10521,46.3459
11:05.290087,-3.20871,46.3468
11:05.348261,-3.00399,46.3483
11:05.359713,-3.08076,46.3483
11:05.370688,-3.27172,46.3513
11:05.381695,-3.27097,46.3494
11:05.393242,-3.05753,46.3479
11:05.452167,-3.209,46.3513
11:05.463052,-3.28612,46.3489
11:05.474022,-3.38085,46.3496
11:05.484994,-3.23423,46.35
11:05.496477,-3.17685,46.3479
11:05.556128,-3.40448,46.3492
11:05.566726,-2.99227,46.3519
11:05.577727,-3.10132,46.349
11:05.588729,-3.27848,46.3491
11:05.600113,-3.3564,46.3503
11:05.659403,-3.3752,46.3476
11:05.670473,-3.20682,46.3549
11:05.681474,-3.06533,46.3528
11:05.692015,-2.99696,46.3506
11:05.703211,-3.09772,46.3541
11:05.763067,-3.04982,46.3526
11:05.773453,-3.09496,46.3516
11:05.785427,-3.00494,46.3539
11:05.795910,-2.8411,46.3507
11:05.807170,-2.70579,46.3516
11:05.866895,-2.69983,46.3536
11:05.877725,-2.89994,46.353
11:05.888691,-2.47426,46.3517
11:05.900230,-2.5007,46.3533
11:05.959394,-2.91807,46.352
11:05.970636,-2.43244,46.3571
11:05.981666,-2.34421,46.3561
11:05.993207,-2.58243,46.3542
11:06.004469,-2.64701,46.3568
11:06.063365,-2.24023,46.3557
11:06.073685,-2.56303,46.3551
11:06.084713,-2.57358,46.3564
11:06.096227,-2.46479,46.3537
11:06.108196,-2.39382,46.3544
11:06.167400,-2.46312,46.3558
11:06.178143,-2.40438,46.3556
11:06.189112,-2.48663,46.3552
11:06.200588,-2.03628,46.356
11:06.211439,-1.88504,46.3537
11:06.271184,-2.13222,46.3538
11:06.281301,-2.51686,46.3583
11:06.292778,-2.22437,46.3558
11:06.304779,-2.01398,46.3577
11:06.315669,-2.41301,46.357
11:06.374944,-2.80171,46.356
11:06.385318,-2.66621,46.3584
11:06.396893,-2.50038,46.3562
11:06.407862,-2.71508,46.3573
11:06.418334,-2.92842,46.3582
11:06.478021,-2.51515,46.3562
11:06.488383,-2.50652,46.3577
11:06.499861,-2.72758,46.3584
11:06.510831,-3.10795,46.3562
11:06.522223,-3.04659,46.3559
11:06.581738,-2.66715,46.3579
11:06.592680,-2.84568,46.3581
11:06.603482,-2.72874,46.3614
11:06.614494,-2.53142,46.3595
11:06.625461,-2.29482,46.3578
11:06.684849,-2.43595,46.3605
11:06.696214,-2.7283,46.3568
11:06.707182,-2.32662,46.3578
11:06.718153,-2.23795,46.3586
11:06.729345,-2.50224,46.3563
11:06.788535,-2.27652,46.3571
11:06.799796,-2.05415,46.3588
11:06.810766,-2.15559,46.3578
11:06.822734,-2.68408,46.3571
11:06.833711,-2.51549,46.358
11:06.892395,-2.28548,46.3558
11:06.903299,-2.56342,46.361
11:06.914269,-2.6992,46.3599
11:06.925240,-2.86563,46.3583
11:06.936582,-2.62781,46.3607
11:06.996149,-2.69381,46.3592
11:07.006830,-2.55692,46.358
11:07.017642,-2.56424,46.3585
11:07.029618,-2.16245,46.3569
11:07.040581,-2.2161,46.3575
11:07.100119,-2.75049,46.3585
11:07.111071,-1.75623,46.3578
11:07.122044,-1.53,46.3582
11:07.133016,-1.8933,46.3582
11:07.192394,-2.14999,46.357
11:07.204682,-2.23232,46.361
11:07.215653,-2.3566,46.3589
11:07.226624,-2.37963,46.3575
11:07.237877,-2.71552,46.3576
11:07.297338,-2.7333,46.3577
11:07.308207,-2.73501,46.358
11:07.319174,-2.73621,46.3594
11:07.330148,-3.08316,46.3589
11:07.341420,-2.98648,46.3568
11:07.400066,-2.86239,46.3591
11:07.410883,-2.95011,46.3557
11:07.421886,-3.15239,46.3552
11:07.433825,-3.08281,46.3571
11:07.445080,-2.82304,46.355
11:07.503650,-3.08355,46.3557
11:07.514702,-3.29058,46.3589
11:07.524654,-3.18844,46.3566
11:07.535655,-2.81236,46.3587
11:07.547282,-2.89341,46.3579
11:07.607043,-3.13334,46.3557
11:07.618195,-3.06844,46.3573
11:07.629518,-2.72114,46.3549
11:07.640489,-2.87197,46.3547
11:07.651694,-3.30489,46.3567
11:07.712094,-3.33356,46.3555
11:07.722696,-2.86932,46.3548
11:07.733670,-2.99304,46.3561
11:07.744640,-3.11578,46.3538
11:07.755684,-3.02517,46.3541
11:07.814864,-2.97661,46.3552
11:07.825660,-2.79171,46.3555
11:07.836663,-3.08542,46.3582
11:07.847633,-3.01932,46.3567
11:07.907850,-2.93221,46.3542
11:07.918118,-2.89581,46.3559
11:07.929091,-3.26882,46.354
11:07.941059,-2.92231,46.3548
11:07.951406,-2.60015,46.3552
11:08.011186,-2.65251,46.3548
11:08.021630,-2.35484,46.3531
11:08.032634,-1.95533,46.3544
11:08.044600,-1.78105,46.353
11:08.055761,-1.75186,46.3519
11:08.115174,-1.86754,46.3545
11:08.126034,-2.39125,46.3533
11:08.137037,-2.45083,46.3562
11:08.149005,-2.44717,46.3551
11:08.160089,-2.63009,46.3528
11:08.219893,-2.38463,46.3524
11:08.230408,-2.27291,46.3548
11:08.241413,-2.55606,46.3519
11:08.252382,-2.58461,46.3551
11:08.263443,-2.84883,46.3537
11:08.323367,-2.69198,46.3516
11:08.334644,-2.81271,46.3528
11:08.345614,-3.16844,46.3497
11:08.356584,-2.76201,46.3503
11:08.367850,-2.31744,46.352
11:08.427418,-2.71111,46.3499
11:08.437887,-2.76227,46.353
11:08.448861,-2.58873,46.3524
11:08.459831,-2.54115,46.3507
11:08.471352,-2.72741,46.3517
11:08.528494,-2.78507,46.351
11:08.541768,-2.38269,46.3509
11:08.552979,-1.98832,46.3526
11:08.563951,-2.15618,46.3515
11:08.574919,-2.34094,46.3498
11:08.634192,-1.40248,46.3524
11:08.645314,-1.52841,46.3488
11:08.656285,-2.02393,46.3486
11:08.667256,-1.91254,46.3505
11:08.724890,-1.58201,46.3478
11:08.740149,-2.1495,46.349
11:08.751324,-1.92193,46.3507
11:08.762298,-2.28204,46.3471
11:08.772882,-2.41937,46.3478
11:08.784237,-2.20871,46.3499
11:08.844270,-2.89318,46.3491
11:08.855389,-3.16239,46.3481
11:08.866359,-3.2641,46.3497
11:08.877330,-3.01015,46.3481
11:08.888654,-2.89655,46.3481
11:08.947968,-3.51697,46.3503
11:08.958333,-3.40309,46.3484
11:08.969306,-3.29196,46.3509
11:08.980278,-3.39388,46.3498
11:09.039461,-3.76413,46.3476
11:09.051546,-3.59703,46.3496
11:09.062523,-3.56245,46.3474
11:09.073486,-3.72744,46.3479
11:09.084581,-3.84512,46.3487
11:09.098109,-3.90464,46.3485
11:09.155561,-3.51768,46.3474
11:09.166592,-3.64238,46.3484
11:09.177563,-3.91419,46.3458
11:09.187937,-3.8655,46.3476
11:09.247775,-3.62019,46.3478
11:09.258061,-3.47468,46.3476
11:09.269034,-3.6218,46.3508
11:09.281004,-3.39029,46.349
11:09.291502,-3.38031,46.3469
11:09.351866,-3.38607,46.3494
11:09.362674,-3.54759,46.3464
11:09.373472,-3.57671,46.346
11:09.384474,-3.55482,46.3476
11:09.394720,-3.43973,46.3447
11:09.455307,-3.56825,46.3468
11:09.465608,-3.54352,46.3481
11:09.476611,-3.60533,46.346
11:09.487617,-3.54873,46.3479
11:09.498891,-3.40601,46.3471
11:09.559111,-3.45263,46.3448
11:09.569346,-3.5532,46.3506
11:09.580193,-3.3935,46.3486
11:09.591164,-3.49375,46.3473
11:09.602382,-3.57576,46.3498
11:09.662190,-3.52956,46.348
11:09.673322,-3.45541,46.3461
11:09.684295,-3.68489,46.3484
11:09.694777,-3.42175,46.3453
11:09.706749,-3.34585,46.3455
11:09.719714,-3.50311,46.3472
11:09.776947,-3.50231,46.3471
11:09.787770,-3.27748,46.3486
11:09.799249,-3.14814,46.3475
11:09.810219,-3.45532,46.3455
11:09.870151,-3.36641,46.3445
11:09.880845,-3.16838,46.3493
11:09.891855,-2.93928,46.3475
11:09.902387,-3.03939,46.3502
11:09.913507,-3.07093,46.3485
11:09.973346,-3.08811,46.3464
11:09.983442,-2.84845,46.3483
11:09.994983,-2.83942,46.3459
11:10.006207,-3.06302,46.3462
11:10.017256,-3.24288,46.3473
11:10.077807,-3.03607,46.3466
11:10.088439,-2.92742,46.3468
11:10.098925,-3.29132,46.3482
11:10.109895,-3.32016,46.3473
11:10.121042,-3.09683,46.3475
11:10.181046,-3.31085,46.3485
11:10.192297,-3.37648,46.348
11:10.203844,-3.37306,46.3513
11:10.214814,-3.46072,46.3495
11:10.225235,-3.63945,46.3474
